Open,High,Low,Close,Volume,Dividends,Stock Splits
232446.81250000003,234101.2382117438,228310.74822064058,232446.8125,292841,0.0,0.0
233274.02739876762,236996.4852827905,230792.38880941903,234928.453125,276698,0.0,0.0
229137.9648857527,233274.029233871,225001.9005376344,230792.390625,558766,0.0,0.0
223347.45679982047,231205.97842796228,222520.24399685816,230378.765625,691045,0.0,0.0
232033.20016741072,235755.65792410716,228724.34882812502,231619.59375,411754,0.0,0.0
234101.2594827586,242786.9952586207,232446.83362068966,239891.75,490454,0.0,0.0
243614.19043961866,244027.796875,239478.1260858051,244027.796875,333709,0.0,0.0
244441.43171689304,245682.2511672326,240305.36688242786,243614.21875,340787,0.0,0.0
241132.57014065143,245268.6348085871,239891.7507402707,244441.421875,385243,0.0,0.0
239891.7284818339,240718.94133866782,233687.6320555796,239064.515625,470771,0.0,0.0
238237.3125,239891.73828125,224174.693359375,225001.90625,548996,0.0,0.0
222933.9161720205,226656.37488361265,216316.2117958566,222106.703125,493617,0.0,0.0
222106.6829009434,229551.5996462264,213834.55318396224,219211.4375,449622,0.0,0.0
215075.35444234402,219211.41895085064,213420.92863894138,218797.8125,244327,0.0,0.0
215075.3864503817,218384.2385496183,206389.6496898855,216729.8125,491619,0.0,0.0
216316.2117958566,224174.7357425512,214661.78570181562,222106.703125,422504,0.0,0.0
219211.416015625,227483.544921875,217970.5966796875,225001.90625,305075,0.0,0.0
227069.94244791666,228310.76180555555,218384.20694444442,223347.484375,411735,0.0,0.0
223347.50171703298,229137.9925022894,220865.86280906593,225829.140625,247177,0.0,0.0
224588.2998046875,227069.9384765625,220865.841796875,225001.90625,218475,0.0,0.0
225829.09520870735,230378.765625,224588.27600426393,230378.765625,265829,0.0,0.0
230378.79384287586,239478.13578999127,229965.18739073427,236582.890625,370843,0.0,0.0
231619.6131993007,239064.52933784964,229137.97448645104,236582.890625,370015,0.0,0.0
236996.4776204427,240718.93538411456,235755.6583658854,238237.296875,254668,0.0,0.0
239891.7284818339,239891.7284818339,235755.66419766436,239064.515625,250880,0.0,0.0
239064.53706896552,240305.35646551725,234101.2594827586,239891.75,270732,0.0,0.0
243200.6204819277,243200.6204819277,236169.31002581754,240305.375,240989,0.0,0.0
240305.35646551725,241546.17586206898,236996.50474137932,239891.75,228341,0.0,0.0
239891.73252118644,245268.61618114408,238650.91321504238,244027.796875,255501,0.0,0.0
244855.03875,249404.710078125,244027.82578125002,248163.890625,273318,0.0,0.0
248163.90086206896,253127.17887931032,245682.26185344826,251886.359375,252005,0.0,0.0
251472.71778140296,254367.96288743883,249404.68556280588,253540.75,191785,0.0,0.0
254781.59429824562,259744.8721092504,253127.16836124402,259331.265625,252221,0.0,0.0
257676.84375,259331.26971308186,255195.2048053772,257676.84375,230624,0.0,0.0
257263.1896397293,260572.04095342357,255195.1575686704,259744.828125,228903,0.0,0.0
258090.45024077047,259331.26971308186,251059.13989767255,257676.84375,298159,0.0,0.0
253954.3554813916,257676.81346076055,253127.1425970874,255608.78125,171201,0.0,0.0
254781.58971774194,257676.83505544355,253954.37676411288,256436.015625,115551,0.0,0.0
256436.0039569805,259744.85562094155,253540.7587510146,254781.578125,199942,0.0,0.0
251472.75040387723,256436.0283723748,248991.11141962843,256022.421875,333634,0.0,0.0
256022.4243893678,256022.4243893678,249818.32686781607,251886.359375,204564,0.0,0.0
252299.9295504386,253540.74887609648,235755.671875,235755.671875,596597,0.0,0.0
234514.85644876322,239891.7402826855,229137.97261484098,234101.25,396488,0.0,0.0
234928.4905335628,241546.19449225473,229965.21256454388,240305.375,337731,0.0,0.0
241132.54180230034,245682.21240234375,237823.69045681422,238237.296875,314958,0.0,0.0
244027.76930460753,246509.40763651876,239478.09902943685,242373.34375,272955,0.0,0.0
243614.21929687503,248577.49710937502,240718.97390625003,248163.890625,211577,0.0,0.0
256435.93352543717,260571.99696939584,255195.1144922496,260158.390625,389276,0.0,0.0
262226.53125,268017.0224763407,260158.49866916402,262226.53125,396544,0.0,0.0
269671.4212168487,272980.27301092044,264708.14352574106,265121.75,453216,0.0,0.0
266362.5566588785,268844.195385514,263880.91793224297,265535.34375,225828,0.0,0.0
268430.5625,275461.8715331279,267603.3496725732,268430.5625,421801,0.0,0.0
265121.7170218894,272566.63263248844,264708.11059907835,269257.78125,212474,0.0,0.0
270498.64006609644,270912.2465493779,263053.72336702957,265948.96875,251788,0.0,0.0
276289.1492175857,279184.3947932191,273393.9036419523,277529.96875,525093,0.0,0.0
278770.72199923545,282906.78612385324,270498.59375,270498.59375,441126,0.0,0.0
273807.49786821706,274634.71085271315,261812.90959302324,266776.1875,436164,0.0,0.0
265121.7372955607,268016.9824766355,260158.4598422897,265535.34375,287047,0.0,0.0
266776.182895768,270912.2477468652,263880.9375,263880.9375,300663,0.0,0.0
265535.34957298136,267603.3818905279,262226.4978649068,266362.5625,237758,0.0,0.0
265535.35885258357,272153.0625,265535.35885258357,272153.0625,266643,0.0,0.0
270912.2430661094,274221.09488981764,268430.6041983283,272153.0625,171340,0.0,0.0
276289.2062682216,283734.125,274634.77988338197,283734.125,303446,0.0,0.0
281252.4854227406,283734.125,276702.81286443153,283734.125,358846,0.0,0.0
284147.6140763275,284561.2205014749,278770.73054941004,280425.15625,230911,0.0,0.0
281252.397881997,282493.21728441754,268016.99092284415,273393.875,403366,0.0,0.0
268430.56168769114,272566.62581230886,260985.6462633792,270498.59375,375591,0.0,0.0
270498.62713509315,273807.47884316766,266362.5625,266362.5625,166629,0.0,0.0
265535.3622667185,272153.0659992224,265121.75578343705,265948.96875,197241,0.0,0.0
266776.1875,269257.8264534884,263467.3355620155,266776.1875,219173,0.0,0.0
264294.5234994057,265948.94931160857,260985.671875,260985.671875,259138,0.0,0.0
263467.24893740343,267603.3125,257263.15359350853,267603.3125,261426,0.0,0.0
268017.00820312503,268017.00820312503,261812.91079101566,264708.15625,186748,0.0,0.0
264294.539418693,273807.4884118541,261399.2940729483,272153.0625,275752,0.0,0.0
275461.9155330882,282079.6192095588,274634.7025735294,281252.40625,380642,0.0,0.0
281252.40853658534,289524.5381994261,280011.58908715926,288283.71875,465389,0.0,0.0
287870.08497884346,293246.96875,285802.05275916785,293246.96875,286468,0.0,0.0
291592.5261909026,295314.98397206306,288697.28125,288697.28125,309592,0.0,0.0
286215.671071953,287456.49045521294,280011.5741556535,281666.0,292053,0.0,0.0
278770.73142644874,283320.40211738483,278357.125,278357.125,237772,0.0,0.0
282493.2397533383,287456.5177577893,278770.78125,278770.78125,311682,0.0,0.0
275875.5208941606,283734.0439781022,275461.9144160584,283320.4375,205973,0.0,0.0
287042.8691293353,287456.4755690029,282906.80473265896,286215.65625,180930,0.0,0.0
282079.55516304343,287456.4381793478,280011.52323369565,285388.40625,294459,0.0,0.0
285388.4433706648,289110.90132767346,283734.01761199423,286215.65625,233578,0.0,0.0
289110.946441094,295728.6505084151,285388.4879032258,294901.4375,336566,0.0,0.0
295728.5774320458,298623.8222460658,288697.26859799714,289110.875,288571,0.0,0.0
287042.8429899857,292006.11981402,287042.8429899857,289110.875,225470,0.0,0.0
287456.45690123015,288697.2761396527,282079.5735347323,285802.03125,276635,0.0,0.0
282493.17562592047,284561.2076583211,274221.0474963181,280838.75,393079,0.0,0.0
279597.9307805596,280838.75,274634.6539027982,280838.75,465931,0.0,0.0
283320.4432769287,287042.90165574965,282906.83679039305,284147.65625,316161,0.0,0.0
289110.9317162841,289524.5381994261,284974.8668848637,288283.71875,281379,0.0,0.0
288283.7152372263,288283.7152372263,279597.9791970803,283320.4375,370240,0.0,0.0
283320.4081018518,288283.68532407406,277943.5244444444,279184.34375,371425,0.0,0.0
275875.51116071426,276702.7240877329,264294.5301824534,266362.5625,885980,0.0,0.0
264708.1595092024,270912.2569976994,261399.3075153374,269671.4375,558665,0.0,0.0
267603.38903443114,276702.7314745509,267603.38903443114,276289.125,372949,0.0,0.0
275875.49604007637,275875.49604007637,268844.1865458015,270912.21875,403545,0.0,0.0
276702.66539280186,277116.2717685758,265121.68687113,267189.71875,619196,0.0,0.0
267189.79521484376,270498.6471679688,263467.33676757815,264708.15625,457492,0.0,0.0
267189.71631006006,277116.269237988,266776.109938063,275461.84375,579713,0.0,0.0
278770.7451274363,278770.7451274363,269257.7968515742,275875.5,383945,0.0,0.0
279184.3465909091,281665.98522727273,272980.25,272980.25,463227,0.0,0.0
272153.02022342064,272980.2330508475,264708.10477657936,268430.5625,423532,0.0,0.0
265948.9869915087,268017.01954976306,257676.8567584913,261812.921875,555855,0.0,0.0
267603.3496725732,269671.3817411402,263053.6791217257,268430.5625,497988,0.0,0.0
268844.2141329705,272980.2789657854,265121.75578343705,265948.96875,288620,0.0,0.0
265121.7161775915,272980.23818597564,265121.7161775915,271325.8125,365066,0.0,0.0
271325.83411214955,271325.83411214955,265121.7372955607,265535.34375,275279,0.0,0.0
263053.7113970588,263880.92432598036,251472.73039215687,253127.15625,645307,0.0,0.0
257676.8478644992,258917.6673566236,248991.11141962843,256022.421875,383602,0.0,0.0
258917.61420107033,271325.80657492357,257676.794963685,270498.59375,721558,0.0,0.0
273393.88540111936,277116.34375,269671.4270522388,277116.34375,513273,0.0,0.0
278770.7461291541,280425.1719222054,273807.46875,273807.46875,333254,0.0,0.0
277529.9609854294,280011.5999808282,269671.4375,269671.4375,425843,0.0,0.0
265121.7249537037,280838.7694907407,264294.51208333333,279184.34375,459059,0.0,0.0
280838.7542963097,286215.63766280754,276289.0837554269,285802.03125,419578,0.0,0.0
289110.89851485146,294901.3886138614,288697.29207920795,292419.75,509018,0.0,0.0
294074.20022007043,294901.4131602113,287456.49669894367,293660.59375,350818,0.0,0.0
292419.77433978877,294487.80669014086,290351.7419894366,293660.59375,246703,0.0,0.0
291592.5588474026,294074.1976461039,285388.4618506493,286629.28125,280966,0.0,0.0
284561.2514084507,295728.62610035215,284147.6449383803,293660.59375,374825,0.0,0.0
296555.85559257923,296555.85559257923,285388.4802773775,287042.90625,304162,0.0,0.0
287042.85472972976,306482.35641891893,280425.15202702704,306068.75,661939,0.0,0.0
309791.1808510638,315581.670212766,305241.5106382979,311032.0,449532,0.0,0.0
310204.8224803665,318890.5575098168,309791.21605039266,315995.3125,368983,0.0,0.0
315168.1103654593,324681.05857858993,311445.65236901684,319717.78125,436484,0.0,0.0
320958.6367861886,324267.4887118194,311445.6875,311445.6875,327179,0.0,0.0
310618.4653231071,319304.2013707572,308136.8264523499,316822.5625,267762,0.0,0.0
317236.1416291774,322613.0253856041,314754.50297236507,321785.8125,284623,0.0,0.0
321785.82314167725,330885.16518424393,320545.00377223635,325508.28125,364194,0.0,0.0
329644.3778782895,333366.8363486842,314340.9375,314340.9375,557701,0.0,0.0
322613.00675675675,328817.10304054053,314754.48479729734,321372.1875,460062,0.0,0.0
320131.3758940182,325094.65303966193,309377.60874512355,318063.34375,377984,0.0,0.0
312686.46106020943,320958.58965968585,311445.641770288,315995.3125,269338,0.0,0.0
311859.2512804097,324681.0507362356,311445.6448463508,323026.625,237439,0.0,0.0
327576.2854477612,332539.5625,325921.8597636816,332539.5625,307246,0.0,0.0
332539.5438978829,337089.21427459526,329230.69271481945,332125.9375,229179,0.0,0.0
331298.7963607595,332126.009335443,321372.240664557,326749.125,300382,0.0,0.0
322613.0059143223,325508.2508391944,318063.33531809464,323440.21875,272963,0.0,0.0
320131.3808795103,322199.41305573453,316408.9229623067,320958.59375,359460,0.0,0.0
322612.9800380228,326335.4375,319304.1289607098,326335.4375,219148,0.0,0.0
324267.4802890933,326749.11916885676,313927.31829007884,314754.53125,234620,0.0,0.0
312686.47362385324,319304.17676933156,306068.77047837485,315581.71875,247026,0.0,0.0
315581.710091817,324267.44523195876,313513.6779155928,320958.59375,267050,0.0,0.0
319717.8022676991,327989.93169247784,319304.19579646015,327162.71875,209856,0.0,0.0
327576.32522123895,328403.5381637168,324267.4734513274,327162.71875,229536,0.0,0.0
327576.33797468356,330057.97689873417,320545.0276898734,326749.125,219973,0.0,0.0
323440.2461850649,326749.09780844155,318476.96875,318476.96875,171120,0.0,0.0
321785.79391891893,321785.79391891893,313927.27195945947,321372.1875,230822,0.0,0.0
318476.96875,322613.03327922075,317236.14939123375,318476.96875,160181,0.0,0.0
318476.96875,320131.3945616883,314754.5106737013,318476.96875,327577,0.0,0.0
315995.3014900662,317236.12073675497,310204.81167218543,312272.84375,484674,0.0,0.0
311859.23986486485,311859.23986486485,300691.8665540541,306068.75,493968,0.0,0.0
307723.2118473896,308964.03125,303173.5407044846,308964.03125,376811,0.0,0.0
309377.6267857143,320545.0010146104,308964.0203327922,318476.96875,490250,0.0,0.0
319717.78709677415,325921.8838709677,318476.96774193546,320545.0,365849,0.0,0.0
321785.8193548387,323440.2451612903,318476.96774193546,320545.0,252295,0.0,0.0
314340.95026350464,317649.8023715415,309791.2786149539,313927.34375,409120,0.0,0.0
313513.7372364954,318063.40888504614,310618.49164196313,313927.34375,271520,0.0,0.0
313927.2803501309,325921.86681937176,313927.2803501309,315995.3125,332226,0.0,0.0
316822.54193548387,322613.0322580645,313927.2967741935,320545.0,233267,0.0,0.0
322199.4218954784,322613.02834207076,315168.11230340763,315581.71875,143521,0.0,0.0
314340.8638482024,314754.4702480027,308550.37425099866,310618.40625,188161,0.0,0.0
311859.2732939633,316408.9443897638,309791.2409776903,315168.125,180392,0.0,0.0
316840.10282776353,325200.0,316422.1079691517,325200.0,206634,4000.0,0.0
326871.96875,326871.96875,323528.0099904092,326871.96875,204047,0.0,0.0
328543.9429417414,328961.9377800896,323945.9997199104,326453.96875,219745,0.0,0.0
326036.01977848104,330215.96875,324364.0401898734,330215.96875,282050,0.0,0.0
330215.9247906698,349443.6875,328543.94542464113,349443.6875,649057,0.0,0.0
351951.656549043,353623.63591507176,344009.75456040667,349443.6875,434464,0.0,0.0
348189.7710965704,349443.755866426,344009.8218637184,347353.78125,275305,0.0,0.0
343173.7764895577,344845.75591216213,335231.8742321867,340247.8125,399649,0.0,0.0
343173.83201714803,347353.78125,339411.8777075812,347353.78125,270202,0.0,0.0
346517.702901253,355713.5888648568,344845.7236351432,350279.65625,361306,0.0,0.0
349861.6930213341,351115.67758413457,343591.7702073317,347771.71875,294075,0.0,0.0
346935.72830272507,355295.6253702606,341083.8003554502,352787.65625,292440,0.0,0.0
351951.65685240965,352369.6516942771,344427.74969879515,346935.71875,238234,0.0,0.0
340247.8015776699,347771.7087378641,339411.81189320394,344427.75,233858,0.0,0.0
342337.75518292683,345681.71371951216,338993.79664634145,342755.75,242710,0.0,0.0
337739.83859975217,342337.781947026,337321.84375,337321.84375,268378,0.0,0.0
335231.8491217064,340665.781838143,326871.9526348808,333141.875,379978,0.0,0.0
329379.9473932161,338157.83939227386,328543.95767902007,332723.90625,218586,0.0,0.0
334395.87468982633,340247.8024968983,333559.8850031018,336903.84375,267973,0.0,0.0
335231.86881868134,343173.77094780223,333977.88427197805,342337.78125,278436,0.0,0.0
341501.8296836035,343173.8092658977,335231.90625,335231.90625,263126,0.0,0.0
336903.89468443627,343591.8131893382,335231.9150582108,341083.84375,424808,0.0,0.0
337739.8818452381,355295.66778273805,337739.8818452381,351115.71875,713578,0.0,0.0
352369.68920454546,353623.67386363633,344427.7863636363,344845.78125,256001,0.0,0.0
347771.7922705314,355295.7012379227,342337.8580163043,346099.8125,334442,0.0,0.0
344427.761056511,346935.7301904177,338575.83307739557,340247.8125,287682,0.0,0.0
336903.8936938382,339411.8631258023,322692.0669127086,325618.03125,512408,0.0,0.0
324364.06497361476,324782.0599027045,313914.19174637203,316840.15625,499519,0.0,0.0
316840.06275337836,321020.0108108108,306390.1926097973,309316.15625,392798,0.0,0.0
313496.1346531414,321020.0418848168,310152.1758835079,319348.0625,307105,0.0,0.0
320184.02102726063,323109.984665891,314332.09375,314332.09375,255800,0.0,0.0
315168.08353040536,320602.01600506756,309316.15625,309316.15625,243154,0.0,0.0
311824.1957408616,320602.0886504569,311406.20084040466,320184.09375,354267,0.0,0.0
323110.0253109056,329797.9430404975,321856.04073660716,327707.96875,282280,0.0,0.0
328961.9738657995,330215.958518401,322274.0557185914,329379.96875,180388,0.0,0.0
323528.053618421,325200.0332236842,314750.16069078946,317676.125,259854,0.0,0.0
313496.10413896275,318512.0418051862,312242.1197224069,314332.09375,207943,0.0,0.0
311824.198365903,316840.13721361186,309316.2289420485,310152.21875,182000,0.0,0.0
308480.2131561238,312660.1618438762,308480.2131561238,310570.1875,187454,0.0,0.0
308898.2441616263,315586.16284442204,305136.2899025538,310988.21875,204437,0.0,0.0
304718.28727998695,325200.03772816167,304718.28727998695,320602.09375,317900,0.0,0.0
320602.01550418814,324781.96355509025,318512.04147873714,324363.96875,183414,0.0,0.0
324364.0102827764,328125.9640102828,318512.08226221084,325200.0,270303,0.0,0.0
322692.0,325199.96891191707,319348.04145077715,322692.0,154506,0.0,0.0
321020.0103092784,325617.9531652706,321020.0103092784,324363.96875,187460,0.0,0.0
323528.02937030076,333559.90625,321856.04989035084,333559.90625,286831,0.0,0.0
334395.9164588528,340247.8449968828,333141.9317721322,335231.90625,346485,0.0,0.0
330215.9013030888,331887.8805501931,324781.96875,324781.96875,194726,0.0,0.0
335649.86366758245,342755.7760989011,326871.97184065933,342337.78125,434151,0.0,0.0
341919.79708588956,346935.73542944784,329797.9460889571,340665.8125,474025,0.0,0.0
345681.77102272725,346935.7556818182,338993.8528409091,344845.78125,243948,0.0,0.0
336903.84225478466,351533.66170753585,335649.85773026315,349443.6875,267047,0.0,0.0
346099.7397094431,350279.6882566586,343591.7705811138,345263.75,234743,0.0,0.0
343591.76001506025,346935.71875,341083.7909638554,346935.71875,200807,0.0,0.0
349025.6612986439,357803.5521816038,348607.66649469343,354459.59375,388447,0.0,0.0
354459.63082437275,360311.5586917563,343591.7647849462,349861.6875,336028,0.0,0.0
348607.6969408665,356967.59375,347771.70725995314,356967.59375,208600,0.0,0.0
363655.4582366589,364073.45301624126,356131.5522041763,360311.5,256516,0.0,0.0
358639.63874570443,364909.5625,355295.6794100802,364909.5625,200955,0.0,0.0
361147.5203160271,372015.38551072235,359893.53587048536,370343.40625,256524,0.0,0.0
370343.44694444444,381629.30819444446,369507.45722222223,376195.375,407100,0.0,0.0
383719.26032608695,384973.2448369565,377449.3377717391,384555.25,341391,0.0,0.0
380793.30700736895,383719.2709470524,377031.35337063315,382883.28125,251557,0.0,0.0
381211.30851063825,382047.2982222844,368253.4679801232,373269.40625,360202,0.0,0.0
369925.425060032,393751.1304028815,369925.425060032,391661.15625,255445,0.0,0.0
392079.1810863874,402529.0526505236,389571.2119109948,399185.09375,408260,0.0,0.0
401693.0585522824,405455.01227441616,392497.1716759554,393751.15625,308670,0.0,0.0
393333.18081289146,403783.0527792276,392915.185934238,400439.09375,291481,0.0,0.0
397513.0625,400857.0209647739,396677.0728838065,397513.0625,201283,0.0,0.0
393751.1364130435,395423.1157608696,383719.26032608695,384555.25,260208,0.0,0.0
384973.2684227749,402947.047513089,379121.34034685866,399185.09375,255278,0.0,0.0
400021.01061557786,417576.79164572863,399185.02104271355,415904.8125,528191,0.0,0.0
415068.8993909941,424682.78125000006,409216.97130290355,424682.78125,286620,0.0,0.0
426354.7496345029,436386.6260964912,423846.78051900584,428862.71875,317733,0.0,0.0
426354.75901442306,439730.5945913461,422174.81039663457,434714.65625,341766,0.0,0.0
451434.4672131148,462302.33401639346,448090.5081967213,458958.375,518966,0.0,0.0
458958.43253968254,481530.1587301587,453106.5035273368,474006.25,513068,0.0,0.0
472334.15669722715,487381.97053890873,460630.3014870304,467318.21875,420748,0.0,0.0
467318.21875,474006.13601296954,458122.33251341677,467318.21875,261974,0.0,0.0
464810.22924187727,475678.09431407944,459794.2915162455,463138.25,266671,0.0,0.0
462302.3497251434,472334.2271152008,434714.6869024857,437222.65625,549599,0.0,0.0
435550.67668499047,446418.5438575526,433878.6971199809,437222.65625,332697,0.0,0.0
436386.6445754717,447254.5112028302,428862.7369103774,443074.5625,331582,0.0,0.0
436386.6229166667,452270.4271990741,436386.6229166667,451434.4375,256430,0.0,0.0
448090.4815891473,451434.4404069768,430534.69779554266,431370.6875,303459,0.0,0.0
432206.6896787848,433042.6794073705,417994.86429282866,419666.84375,407492,0.0,0.0
415068.83836633665,431370.63564356434,401693.0047029703,422174.75,410844,0.0,0.0
426354.698019802,432206.62524752476,422174.75,422174.75,232123,0.0,0.0
427190.7487379807,434714.65625,423010.8001201923,434714.65625,268612,0.0,0.0
427190.7889764765,428026.7787787788,417576.90625000006,417576.90625,300185,0.0,0.0
417994.8447046843,419666.82408350304,401275.05091649696,410470.9375,427115,0.0,0.0
405872.9735454776,417994.82342479675,402111.0201346544,411306.90625,230605,0.0,0.0
414650.8907987866,419666.8289939332,407126.9835060667,413396.90625,179902,0.0,0.0
412142.9246466861,433042.6672758284,412142.9246466861,428862.71875,371843,0.0,0.0
428862.75110946747,434714.6794871795,420502.8534270217,423846.8125,346261,0.0,0.0
420502.83347858564,424682.7821215139,404619.02863545815,419666.84375,245831,0.0,0.0
418830.8620356037,418830.8620356037,403783.04663312697,405037.03125,210974,0.0,0.0
